,Unnamed: 0.1,Unnamed: 0,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
70,70,70,1.404189323776084,67.12348175048828,86.04895782470703,1.2301698270057877,69.75540924072266,88.87581634521484,1.3301351931762695,67.31999969482422,87.68000030517578,5.155842891538512e+28,3.1881561279296875,3.686487927522064e-06,2.745721282553329e-13,6.3850957964056304e-27,-0.395,-0.3282,-0.2964,-0.2608,0.0198,71,376.520133972168,1024.0,0.0001,0.001,12493.0,,0
71,71,71,1.4023370314086092,67.15795135498047,86.0630874633789,1.2297356963793138,69.8102798461914,88.78174591064453,1.331581470680237,67.28399658203125,87.66999816894531,5.273608322415019e+28,3.2831638881138394,3.706327602227368e-06,2.76184966987467e-13,6.41414134997762e-27,-0.4552,-0.39,-0.358,-0.3136,0.0421,72,372.8216245174408,1024.0,0.0001,0.001,12493.0,,0
72,72,72,1.4021283502926984,67.18626403808594,86.08091735839844,1.2281296342545895,69.86515808105469,88.87581634521484,1.3307525665283204,67.36199951171875,87.67599487304688,5.421229498669524e+28,3.4258784080038267,3.750542060119194e-06,2.768782143244744e-13,6.4289312183929414e-27,-0.4892,-0.426,-0.3945,-0.3588,0.0765,73,375.2086856365204,1024.0,0.0001,0.001,12493.0,,0
73,73,73,1.4010492823310396,67.19313049316406,86.10331726074219,1.229934405256267,69.55158233642578,88.69551086425781,1.3271953686523437,67.42599487304688,87.6780014038086,5.475684995530087e+28,3.4196500194316006,3.744936440078928e-06,2.784208780496551e-13,6.4503732550615866e-27,-0.4286,-0.3625,-0.328,-0.29,0.0088,74,372.0396146774292,1024.0,0.0001,0.001,12493.0,,0
74,74,74,1.4000042495602043,67.20571899414062,86.09759521484375,1.2259146739188762,69.70053100585938,88.77391052246094,1.326006868171692,67.50599670410156,87.74199676513672,5.550027322123311e+28,3.489414137236926,3.794851258030681e-06,2.794974733895816e-13,6.480842856578079e-27,-0.4596,-0.395,-0.3618,-0.3213,0.0268,75,373.6900727748871,1024.0,0.0001,0.001,12493.0,,0
75,75,75,1.3984836461975494,67.29766845703125,86.1255111694336,1.22443311021559,69.76324462890625,88.82878112792969,1.327392245979309,67.49800109863281,87.73400115966797,5.673375534655866e+28,3.5925000249123085,3.837366475142079e-06,2.809391808978084e-13,6.507143448652574e-27,-0.4749,-0.4062,-0.3723,-0.3335,0.012,76,370.8923287391663,1024.0,0.0001,0.001,12493.0,,0
76,76,76,1.3970957945274969,67.32968139648438,86.11250305175781,1.223678471340061,70.13169860839844,88.74254608154297,1.3259007809829713,67.41199493408203,87.7719955444336,5.657438964486126e+28,3.53447894660794,3.831196214717261e-06,2.818582669625784e-13,6.531037571591495e-27,-0.476,-0.4055,-0.3747,-0.3296,0.0177,77,372.6997714042664,1024.0,0.0001,0.001,12493.0,,0
77,77,77,1.3952152198907304,67.3319320678711,86.17781066894531,1.2252412283820544,69.83380126953125,88.9150161743164,1.3261296724700928,67.45399475097656,87.75199890136719,5.744666268027859e+28,3.612985416334503,3.842568816809889e-06,2.829300287077866e-13,6.558951952446184e-27,-0.4419,-0.3786,-0.3434,-0.3068,0.0329,78,373.4047544002533,1024.0,0.0001,0.001,12493.0,,0
78,78,78,1.395784513180481,67.380615234375,86.15321350097656,1.2245441199694729,69.92003631591797,88.80526733398438,1.325844820098877,67.47599792480469,87.65799713134766,5.8123170013148565e+28,3.65354483468192,3.875780260011986e-06,2.8477327611178065e-13,6.581612429394186e-27,-0.4582,-0.3898,-0.3564,-0.3157,0.0057,79,376.8566460609436,1024.0,0.0001,0.001,12493.0,,0
79,79,79,1.3927764756377712,67.39533996582031,86.19523620605469,1.2241835604270224,69.68485260009766,88.83662414550781,1.3259570287322997,67.43999481201172,87.70399475097656,5.910367496598679e+28,3.706729188257333,3.90796602850926e-06,2.853561636930187e-13,6.608796936093471e-27,-0.4524,-0.3859,-0.3483,-0.309,0.0369,80,371.7007999420166,1024.0,0.0001,0.0001,12493.0,,0
80,80,80,1.383736280129133,67.5988540649414,86.29179382324219,1.2180566811643825,70.01410675048828,88.87581634521484,1.3211932523345948,67.50199890136719,87.7979965209961,5.704078472580891e+28,3.527988355986926,3.90246198800879e-06,2.8535695464488174e-13,6.609418386914193e-27,-0.4505,-0.3837,-0.3503,-0.3087,0.0408,81,375.26044058799744,1024.0,0.0001,0.0001,12493.0,,0
81,81,81,1.379573679264523,67.70391845703125,86.37828826904297,1.2172117847452797,70.04546356201172,88.92285919189453,1.319401057624817,67.59400177001953,87.81999969482422,5.752573870703424e+28,3.5541437888632017,3.906712623115468e-06,2.854983372903874e-13,6.611602720437249e-27,-0.4618,-0.3923,-0.3597,-0.3212,0.0518,82,373.0149028301239,1024.0,0.0001,0.0001,12493.0,,0
82,82,82,1.3783883487995146,67.67786407470703,86.40000915527344,1.2178127983215274,70.00627136230469,88.89149475097656,1.3192495490646363,67.6199951171875,87.80999755859375,5.846039420369029e+28,3.6407028509646047,3.910889290078453e-06,2.856299209211463e-13,6.613838621156066e-27,-0.4833,-0.4136,-0.3801,-0.3385,0.0758,83,374.325147151947,1024.0,0.0001,0.0001,12493.0,,0
83,83,83,1.3762667410397431,67.79832458496094,86.4052734375,1.216656803187624,70.15522003173828,88.89149475097656,1.3187123782730104,67.65399932861328,87.82799530029297,5.81626914982437e+28,3.607115765007175,3.920077552092125e-06,2.858416982824563e-13,6.616112205594859e-27,-0.4882,-0.4188,-0.3801,-0.3423,0.0608,84,372.0744161605835,1024.0,0.0001,0.0001,12493.0,,0
84,84,84,1.379671895744341,67.72049713134766,86.35697937011719,1.2166086815486847,69.99059295654297,89.04828643798828,1.3180774103546142,67.61599731445312,87.85799407958984,5.906720885200607e+28,3.696637212013712,3.927674485754179e-06,2.859507617560057e-13,6.618578836458817e-27,-0.4825,-0.4113,-0.3774,-0.3368,0.0606,85,370.2335546016693,1024.0,0.0001,0.0001,12493.0,,0
85,85,85,1.3785785428167063,67.71696472167969,86.34296417236328,1.2172895135009278,70.04546356201172,88.89933776855469,1.318748671875,67.63399505615234,87.83399963378906,5.854191169391758e+28,3.613593899473852,3.930088583046588e-06,2.861105340323255e-13,6.621231241451096e-27,-0.4876,-0.4171,-0.3839,-0.3403,0.0661,86,374.4917006492615,1024.0,0.0001,0.0001,12493.0,,0
86,86,86,1.376107013975043,67.75189971923828,86.41104125976562,1.2163033092907882,70.11602020263672,88.86798095703125,1.3176026708602906,67.66400146484375,87.83599853515625,5.947089090606122e+28,3.725862775530134,3.925220111287635e-06,2.862853563649267e-13,6.623730928209771e-27,-0.4917,-0.4228,-0.3849,-0.3456,0.0732,87,373.3526191711426,1024.0,0.0001,0.0001,12493.0,,0
87,87,87,1.3765273369573316,67.80268096923828,86.40884399414062,1.2160109058746764,70.07682037353516,88.993408203125,1.3169151765823364,67.62999725341797,87.85399627685547,5.935654824641149e+28,3.685903743821747,3.92940919071309e-06,2.8640261497861194e-13,6.625634947745605e-27,-0.4912,-0.4238,-0.3885,-0.3462,0.0757,88,374.41313767433167,1024.0,0.0001,0.0001,12493.0,,0
88,88,88,1.375882086447246,67.7763900756836,86.41952514648438,1.2154499175743685,70.05330657958984,88.95421600341797,1.3175901748275758,67.58799743652344,87.86199951171875,5.983002215471697e+28,3.7510164221938775,3.929921648092161e-06,2.865342425511409e-13,6.628587500261936e-27,-0.5016,-0.4301,-0.3968,-0.3575,0.0803,89,372.0941696166992,1024.0,0.0001,0.0001,12493.0,,0
89,89,89,1.3770747861904993,67.7589340209961,86.40933990478516,1.215736968459736,70.07682037353516,88.88365936279297,1.3170614419174194,67.66999816894531,87.86599731445312,5.985435178683672e+28,3.739094014070472,3.933969630750368e-06,2.8665255576731013e-13,6.631078592487982e-27,-0.4899,-0.4159,-0.38,-0.3425,0.0606,90,373.3046326637268,1024.0,0.0001,0.0001,12493.0,,0
90,90,90,6.914668308853913,0.101465530693531,0.507327675819397,,,,6.914797169952393,0.0999999940395355,0.5,5.985435178683672e+28,3.739094014070472,3.933969630750368e-06,2.8665255576731013e-13,6.631078592487982e-27,-0.0606,0.0606,0.0606,0.0606,0.0606,90,,,,,,,0
91,91,91,3.0243977081645115,35.91343688964844,60.7860107421875,2.712668310029636,39.926307678222656,66.407958984375,2.835250556716919,37.58200073242188,64.16799926757812,9.38520310900414e+26,1.0851322874730946,1.2361690431035571e-06,1.1731463944212305e-13,2.929022008233967e-27,-0.0955,-0.0841,-0.077,-0.0686,0.0067,6,371.47399139404297,1024.0,0.0001,0.1,12582.0,,1
92,92,92,2.782135767854757,40.11570358276367,65.01561737060547,2.523916978827088,43.33646774291992,69.33991241455078,2.638528433990478,41.36399841308594,67.56800079345703,1.0096595891248646e+27,0.9442626018913424,1.272391648374372e-06,1.1976891913114597e-13,3.0264823554297163e-27,-0.1457,-0.1325,-0.1243,-0.1136,0.0293,7,372.1141500473023,1024.0,0.0001,0.1,12582.0,,1
93,93,93,2.6317034300137423,42.70169448852539,67.5070571899414,2.318271305464622,46.8720588684082,72.95390319824219,2.432620581207275,44.91600036621094,71.18599700927734,1.3554297134740778e+27,1.049441668452049,1.2340994549735476e-06,1.2170090693998825e-13,3.088211924905441e-27,-0.303,-0.2702,-0.2456,-0.2174,0.0429,8,377.2344977855682,1024.0,0.0001,0.1,12582.0,,1
94,94,94,2.521314888041217,44.68638229370117,69.38386535644531,2.2759616309925845,47.78143310546875,73.94950866699219,2.3765455754852294,45.83399963378906,71.97000122070312,1.8449075742160469e+27,1.3057250198052852,1.391834241556456e-06,1.3050367387359182e-13,3.300899171031746e-27,-0.3888,-0.3355,-0.2992,-0.2562,0.0441,9,373.9074177742005,1024.0,0.0001,0.1,12582.0,,1
95,95,95,2.431934968953355,46.38906478881836,70.78421020507812,2.185731278351012,49.709938049316406,75.33708953857422,2.302061080245972,47.41600036621094,73.43999481201172,2.336536472890963e+27,1.6580453989457111,1.3424068027432754e-06,1.2680020655687726e-13,3.1754771730518582e-27,-1.0249,-0.9113,-0.8379,-0.7548,0.1902,10,374.1222710609436,1024.0,0.0001,0.1,12583.0,,1
96,96,96,2.3653865053284755,47.599159240722656,71.93517303466797,2.084545415783796,51.67763900756836,76.68547821044922,2.2030583724975585,49.321998596191406,74.88800048828125,2.796113784802928e+27,1.9053257533482144,1.4847337970111578e-06,1.3925691843221958e-13,3.6450017794095e-27,-1.3003,-1.148,-1.0556,-0.9242,0.236,11,373.8409156799317,1024.0,0.0001,0.1,12583.0,,1
97,97,97,2.3078952837592563,48.61618041992188,72.83433532714844,2.109596596462445,51.22294998168945,76.3562240600586,2.212154112625122,48.85599899291992,74.67399597167969,3.575668171843505e+27,2.2181935213050066,1.3582105272794998e-06,1.387008023744545e-13,3.527184620568741e-27,-1.4367,-1.2554,-1.1434,-1.0383,0.3999,12,373.5469512939453,1024.0,0.0001,0.1,12583.0,,1
98,98,98,2.2653635294246355,49.49263381958008,73.4823226928711,2.048367588674809,52.3831901550293,77.07745361328125,2.146010859069824,50.447998046875,75.9739990234375,4.3088619065301305e+27,2.567277246591996,1.4930541999142526e-06,1.3239570762791161e-13,3.242520147044772e-27,-1.2712,-1.1237,-1.0328,-0.9276,0.1232,13,372.5497589111328,1024.0,0.0001,0.1,12583.0,,1
99,99,99,2.22552773702284,50.224098205566406,74.14908599853516,2.0491763364188387,52.48510360717773,77.21072387695312,2.165766159362793,50.12999725341797,75.56199645996094,4.844543253366544e+27,2.7993413185586733,1.4311671819379588e-06,1.3954594542547945e-13,3.6158914362838646e-27,-1.3587,-1.2064,-1.1232,-1.0172,0.506,14,372.2644305229187,1024.0,0.0001,0.1,12583.0,,1
100,100,100,2.1927507082477025,50.88082504272461,74.64492797851562,2.035559143605895,52.8770751953125,77.82219696044922,2.1436985740661623,50.54399871826172,75.89599609375,5.89307419053841e+27,3.24535541145169,1.5922025436175565e-06,1.6982786706252608e-13,4.4164496724830216e-27,-1.3083,-1.1456,-1.0596,-0.9443,0.3497,15,374.1894435882568,1024.0,0.0001,0.1,12583.0,,1
101,101,101,2.1712139709218423,51.26398086547852,74.96532440185547,1.8829108537196664,55.48760986328125,79.758544921875,2.010902945480346,53.18000030517578,77.98400115966797,6.309027313899293e+27,3.2875148228236606,1.5476749876928425e-06,1.6158809307371826e-13,4.332035825815101e-27,-0.9561,-0.8505,-0.7789,-0.6775,0.2079,16,371.62340545654297,1024.0,0.0001,0.1,12583.0,,1
102,102,102,2.148744367578161,51.740482330322266,75.36540985107422,1.893745440867075,55.26810836791992,79.85261535644531,2.022982145957947,52.81399917602539,77.90399932861328,7.317428466143449e+27,3.8415988221460458,1.6566959253967472e-06,1.6441033016065992e-13,4.143973899018915e-27,-0.7725,-0.6821,-0.6256,-0.5479,0.1385,17,374.7896690368652,1024.0,0.0001,0.1,12583.0,,1
103,103,103,2.129203492740998,52.08603286743164,75.63790130615234,1.944496363859335,54.17842483520508,78.6296615600586,2.059880346298218,51.9739990234375,77.50399780273438,7.868613637291028e+27,3.810977857940051,1.6925623689893745e-06,1.6622721250255505e-13,4.389734228929803e-27,-1.1602,-1.0068,-0.9207,-0.8195,0.2785,18,372.87844467163086,1024.0,0.0001,0.1,12583.0,,1
104,104,104,2.111917984914462,52.41455459594727,75.9580307006836,1.9555207114116493,53.943241119384766,78.53559112548828,2.0730657527923584,51.88800048828125,77.2179946899414,9.180527776643132e+27,4.5353041668327485,1.793702406287806e-06,1.6333358102453804e-13,4.2476266069724366e-27,-0.7574,-0.6522,-0.5934,-0.5218,0.1255,19,373.5561270713806,1024.0,0.0001,0.1,12583.0,,1
105,105,105,2.1000682350664053,52.61930084228516,76.12109375,1.946347457557384,54.64094924926758,78.96675872802734,2.0292016596984865,52.40999984741211,77.6240005493164,9.273268561112776e+27,4.353622747927296,2.031500615581487e-06,1.6656062068368153e-13,4.538743591145618e-27,-1.2488,-1.1013,-1.0242,-0.9239,0.3659,20,371.1337335109711,1024.0,0.0001,0.1,12583.0,,1
106,106,106,2.0882618426638464,52.82175827026367,76.31946563720703,1.8559482807872365,56.25587844848633,80.3621826171875,1.978207797317505,53.9739990234375,78.6520004272461,1.047112515369156e+28,5.027646745954241,1.8084214335935904e-06,1.616943223030921e-13,4.2501976944637035e-27,-1.1179,-0.9821,-0.9071,-0.8156,0.3325,21,372.7610301971436,1024.0,0.0001,0.1,12583.0,,1
107,107,107,2.0776751220807435,53.05606842041016,76.43864440917969,1.914262798446292,55.11915588378906,79.59391021728516,2.0318174638366697,52.55399703979492,77.7239990234375,1.1129940140533462e+28,5.072662664919483,2.054970048954465e-06,1.7189214157044998e-13,4.188414904997481e-27,-0.9342,-0.8295,-0.7679,-0.6979,0.2322,22,371.5311288833618,1024.0,0.0001,0.1,12583.0,,1
108,108,108,2.0732602756535923,53.17591094970703,76.49137878417969,1.851292949068244,56.76544189453125,80.62872314453125,1.952889418449402,53.95800018310547,78.73199462890625,1.1242633513689042e+28,5.034008726781728,2.1452552611661127e-06,2.0468770822801225e-13,4.914473418472938e-27,-1.4034,-1.2208,-1.1129,-0.9697,0.1995,23,373.721625328064,1024.0,0.0001,0.1,12583.0,,1
109,109,109,2.0576722607888858,53.445919036865234,76.74658966064453,1.8290570962014112,56.812477111816406,80.895263671875,1.935339364395141,54.435997009277344,79.05599975585938,1.1422089342996193e+28,5.0545965700733415,2.001719445043101e-06,1.9935141965918101e-13,4.917056075527362e-27,-1.2927,-1.1356,-1.0474,-0.9412,0.4167,24,372.7336623668671,1024.0,0.0001,0.1,12583.0,,1
110,110,110,2.0557279707577285,53.53445816040039,76.74915313720703,1.7936394288271489,58.019752502441406,81.30290985107422,1.8899722952651976,55.43999862670898,79.95999908447266,1.2050415551233068e+28,5.389924964126275,1.989735845818333e-06,1.6864654749885417e-13,4.681418782815318e-27,-0.9604,-0.8286,-0.755,-0.6583,0.2555,25,372.1247615814209,1024.0,0.0001,0.1,12583.0,,1
111,111,111,2.047399718878241,53.64561462402344,76.9119644165039,1.7972713139932632,57.13389587402344,81.27155303955078,1.8990015203475952,55.1259994506836,79.66400146484375,1.2272238091441283e+28,5.527041688257334,2.21176934117212e-06,1.9178077996100246e-13,4.7096002552993424e-27,-1.1562,-1.0165,-0.9348,-0.8419,0.3172,26,374.4577844142914,1024.0,0.0001,0.1,12583.0,,1
112,112,112,2.0455520708872474,53.74331283569336,76.93299102783203,1.879099236681529,55.80118942260742,79.85261535644531,1.9953250372314453,53.40599822998047,78.19599914550781,1.300312111317826e+28,5.694168402224171,2.169382808365501e-06,1.8261063785793485e-13,4.757804344332759e-27,-1.3892,-1.2046,-1.101,-0.9871,0.3243,27,372.3370769023895,1024.0,0.0001,0.1,12583.0,,1
113,113,113,2.0367563405626528,53.786502838134766,77.052490234375,1.8491141729199352,56.545936584472656,80.18971252441406,1.9481025709533693,54.3599967956543,78.99800109863281,1.311283585367477e+28,5.850092050980549,2.5196075297596413e-06,2.23376824176602e-13,5.4160619121493865e-27,-1.3442,-1.1879,-1.0993,-0.9868,0.4528,28,370.91266775131226,1024.0,0.0001,0.1,12583.0,,1
114,114,114,2.031608907199454,53.9650993347168,77.15550994873047,1.883724523360694,55.68359756469727,79.546875,1.9840082402038568,53.53199768066406,78.43999481201172,1.3844205279159482e+28,6.1547446737484055,2.0337437248704995e-06,1.8653257267046682e-13,4.8202697380249385e-27,-0.9947,-0.8772,-0.8084,-0.7236,0.2217,29,371.4795327186585,1024.0,0.0001,0.1,12583.0,,1
115,115,115,2.031393805784215,53.951358795166016,77.12049102783203,1.8390750722774485,56.357791900634766,80.54248809814453,1.9385366105651856,54.56399917602539,79.09600067138672,1.3382466451563937e+28,6.068464629504145,2.3495375419538686e-06,2.130561107635353e-13,5.247755840832212e-27,-0.7242,-0.6295,-0.5783,-0.5119,0.2322,30,376.2811164855957,1024.0,0.0001,0.01,12583.0,,1
116,116,116,1.8977586223188565,57.15317153930664,78.99711608886719,1.4136660855629108,65.42803192138672,86.39855194091797,1.528496713180542,63.46599960327149,84.80999755859375,1.3414441299871542e+27,0.1673809946799764,1.0650932658644672e-06,1.0825561509035996e-13,2.9344504472647727e-27,-0.0796,-0.0694,-0.0638,-0.0553,0.0113,31,373.8919880390167,1024.0,0.0001,0.01,12583.0,,1
117,117,117,1.685950733877556,61.3566780090332,82.11845397949219,1.3533426867491327,67.10567474365234,87.37848663330078,1.467184792327881,64.49199676513672,85.81599426269531,2.811649189939948e+27,0.488091955379564,1.0538267396628362e-06,1.0727861377251253e-13,2.9004656819038258e-27,-0.0879,-0.0799,-0.0748,-0.0685,0.0142,32,372.6430404186249,1024.0,0.0001,0.01,12583.0,,1
118,118,118,1.6289679661736356,62.42312240600586,82.95968627929688,1.326167856237663,67.4662857055664,87.59014892578125,1.4313528927993775,65.19200134277344,86.29000091552734,4.088320898526204e+27,0.7438661224988042,1.0488359798170082e-06,1.0652202437381253e-13,2.873166471249866e-27,-0.0733,-0.0642,-0.0595,-0.0534,0.0142,33,375.53444814682007,1024.0,0.0001,0.01,12583.0,,1
119,119,119,1.6013417544557995,62.98639678955078,83.33935546875,1.3321024901667295,67.50548553466797,87.64502716064453,1.4470397554016112,65.11199951171875,86.14599609375,5.39691639483247e+27,1.0662552969796315,1.0522010237238685e-06,1.0574092645280293e-13,2.846310209585142e-27,-0.0717,-0.0627,-0.058,-0.051,0.0102,34,375.0467832088471,1024.0,0.0001,0.01,12583.0,,1
120,120,120,1.5851508967270211,63.29833221435547,83.55948638916016,1.3172465488431446,67.9993667602539,87.56663513183594,1.4195263106536866,65.44400024414062,86.54000091552734,6.185627155335426e+27,1.2238909662986288,1.0855738289380606e-06,1.0572093294737787e-13,2.8482919104735627e-27,-0.081,-0.0707,-0.0647,-0.0567,0.0046,35,370.796891450882,1024.0,0.0001,0.01,12583.0,,1
121,121,121,1.5701301937227945,63.62065887451172,83.80134582519531,1.3034746488010147,67.96800994873047,87.90372467041016,1.41817782497406,65.37799835205078,86.47599792480469,6.825843101784547e+27,1.359893643126196,1.0928574112516663e-06,1.0538665691629057e-13,2.814622498348241e-27,-0.0915,-0.0801,-0.073,-0.064,0.0026,36,377.3551607131958,1024.0,0.0001,0.01,12583.0,,1
